EstablishmentID	InspectionID	EstablishmentName	PlaceName	Address	Address2	City	State	Zip	TypeDescription	Latitude	Longitude	InspectionDate	Score	Grade	NameSearch	Intersection
82125	1092344	DISCOUNT CIGARETTE & LIQUOR OUTLET	 	7613 OLD SHEPHERDSVILLE ROAD		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1122000	-85.6743000	2015-04-09 00:00:00	92	A	DISCOUNTCIGARETTELIQUOROUTLET	
82125	1092345	DISCOUNT CIGARETTE & LIQUOR OUTLET	 	7613 OLD SHEPHERDSVILLE ROAD		LOUISVILLE	KY	40219	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1122000	-85.6743000	2015-04-09 00:00:00	92		DISCOUNTCIGARETTELIQUOROUTLET	
82130	1056443	UNCLE SAM'S PLACE	 	600 DR. MARTIN LUTHER KING JR. PLACE #122		LOUISVILLE	KY	40202	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2488000	-85.7612000	2014-10-27 00:00:00	100	A	UNCLESAMSPLACE	
82130	1093318	UNCLE SAM'S PLACE	 	600 DR. MARTIN LUTHER KING JR. PLACE #122		LOUISVILLE	KY	40202	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2488000	-85.7612000	2015-04-14 00:00:00	100	A	UNCLESAMSPLACE	
82132	1034891	FINE STOP	 	4114 HAZELWOOD AVENUE		LOUISVILLE	KY	40215	SUPERMARKET WITH PROCESSING	38.1830000	-85.7879000	2014-08-11 00:00:00	89		FINESTOP	
82146	1055871	ST. PATRICK CENTER	 	1301 WEST MARKET STREET		LOUISVILLE	KY	40203	FOOD SERVICE	38.2569000	-85.7718000	2014-10-22 00:00:00	97	A	STPATRICKCENTER	
82146	1095343	ST. PATRICK CENTER	 	1301 WEST MARKET STREET		LOUISVILLE	KY	40203	FOOD SERVICE	38.2569000	-85.7718000	2015-04-21 00:00:00	99	A	STPATRICKCENTER	
82247	1053779	YAFA CAFE	 	22 THEATRE SQUARE		LOUISVILLE	KY	40202	FOOD SERVICE	38.2474000	-85.7583000	2014-10-16 00:00:00	95	A	YAFACAFE	
82247	1096785	YAFA CAFE	 	22 THEATRE SQUARE		LOUISVILLE	KY	40202	FOOD SERVICE	38.2474000	-85.7583000	2015-04-28 00:00:00	95	A	YAFACAFE	
82249	1047126	SELENA'S AT WILLOW LAKE TAVERN 	 	10609 LAGRANGE RD		LOUISVILLE	KY	40223	FOOD SERVICE	38.2699000	-85.5534000	2014-09-23 00:00:00	94	A	SELENASATWILLOWLAKETAVERN	
82249	1088430	SELENA'S AT WILLOW LAKE TAVERN 	 	10609 LAGRANGE RD		LOUISVILLE	KY	40223	FOOD SERVICE	38.2699000	-85.5534000	2015-03-24 00:00:00	93	A	SELENASATWILLOWLAKETAVERN	
82250	1031845	HILTON GARDEN INN	 	9850 PARK PLAZA AVENUE		LOUISVILLE	KY	40241	FOOD SERVICE	38.3112000	-85.5802000	2014-07-30 00:00:00	99	A	HILTONGARDENINN	
82250	1075237	HILTON GARDEN INN	 	9850 PARK PLAZA AVENUE		LOUISVILLE	KY	40241	FOOD SERVICE	38.3112000	-85.5802000	2015-01-15 00:00:00	97	A	HILTONGARDENINN	
82251	1019786	EL MARIACHI	 	9901 LAGRANGE ROAD. SUITE I		LOUISVILLE	KY	40223	FOOD SERVICE	38.2709000	-85.5706000	2014-06-16 00:00:00	100	A	ELMARIACHI	
82251	1063835	EL MARIACHI	 	9901 LAGRANGE ROAD. SUITE I		LOUISVILLE	KY	40223	FOOD SERVICE	38.2709000	-85.5706000	2014-11-24 00:00:00	97	A	ELMARIACHI	
82252	1053784	KENTUCKIANA GUNSLINGERS CLUB	 	500 S. 20TH STREET		LOUISVILLE	KY	40203	FOOD SERVICE	38.2541000	-85.7847000	2014-10-16 00:00:00	98	A	KENTUCKIANAGUNSLINGERSCLUB	
82255	1048443	CHILI'S	 	3007 POPLAR LEVEL ROAD		LOUISVILLE	KY	40213	FOOD SERVICE	38.2139000	-85.7228000	2014-09-29 00:00:00	100	A	CHILIS	
82255	1075977	CHILI'S	 	3007 POPLAR LEVEL ROAD		LOUISVILLE	KY	40213	FOOD SERVICE	38.2139000	-85.7228000	2015-01-20 00:00:00	94	A	CHILIS	
82261	1061554	ANGEL HOUSE CHILD DEVELOPMENT CENTER	 	5607 GREENWOOD ROAD		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1444000	-85.8595000	2014-11-13 00:00:00	98	A	ANGELHOUSECHILDDEVELOPMENTCENTER	
82261	1102320	ANGEL HOUSE CHILD DEVELOPMENT CENTER	 	5607 GREENWOOD ROAD		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1444000	-85.8595000	2015-05-20 00:00:00	100	A	ANGELHOUSECHILDDEVELOPMENTCENTER	
82262	1029091	BUTCHERS BEST MEATS & DELI	 	9521 U.S. HIGHWAY 42, SUITE C		PROSPECT	KY	40059	RETAIL-FOOD  10,000 SQ FT OR LESS	38.3396000	-85.5565000	2014-07-21 00:00:00	99	A	BUTCHERSBESTMEATSDELI	
82262	1029092	BUTCHERS BEST MEATS & DELI	 	9521 U.S. HIGHWAY 42, SUITE C		PROSPECT	KY	40059	RETAIL-FOOD  10,000 SQ FT OR LESS	38.3396000	-85.5565000	2014-07-21 00:00:00	98		BUTCHERSBESTMEATSDELI	
82262	1074385	BUTCHERS BEST MEATS & DELI	 	9521 U.S. HIGHWAY 42, SUITE C		PROSPECT	KY	40059	RETAIL-FOOD  10,000 SQ FT OR LESS	38.3396000	-85.5565000	2015-01-12 00:00:00	98	A	BUTCHERSBESTMEATSDELI	
82262	1074386	BUTCHERS BEST MEATS & DELI	 	9521 U.S. HIGHWAY 42, SUITE C		PROSPECT	KY	40059	RETAIL-FOOD  10,000 SQ FT OR LESS	38.3396000	-85.5565000	2015-01-12 00:00:00	99		BUTCHERSBESTMEATSDELI	
82266	1020204	U OF L EARLY LEARNING CENTER	 	409 REG SMITH CIRCLE		LOUISVILE	KY	40208	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2010000	-85.8388000	2014-06-19 00:00:00	100	A	UOFLEARLYLEARNINGCENTER	
82266	1083944	U OF L EARLY LEARNING CENTER	 	409 REG SMITH CIRCLE		LOUISVILE	KY	40208	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2010000	-85.8388000	2015-03-02 00:00:00	100	A	UOFLEARLYLEARNINGCENTER	
82301	1061139	SUBWAY	 	8129 BARDSTOWN ROAD		LOUISVILLE	KY	40291	FOOD SERVICE	38.1282000	-85.5758000	2014-11-12 00:00:00	100	A	SUBWAY	
82304	1026201	ALONG CAME A DOG	 	4 TH & MAIN STREETS		LOUISVILLE	KY	40202	STATIONARY RESTRICTED CONCESSON	38.2552000	-85.7568000	2014-06-25 00:00:00	100		ALONGCAMEADOG	
82304	1026207	ALONG CAME A DOG	 	4 TH & MAIN STREETS		LOUISVILLE	KY	40202	STATIONARY RESTRICTED CONCESSON	38.2552000	-85.7568000	2014-06-25 00:00:00	100		ALONGCAMEADOG	
82305	1050141	CULVER'S	 	11801 INTERCHANGE DRIVE		LOUISVILLE	KY	40229	FOOD SERVICE	38.0978000	-85.6780000	2014-10-02 00:00:00	100	A	CULVERS	
82305	1089115	CULVER'S	 	11801 INTERCHANGE DRIVE		LOUISVILLE	KY	40229	FOOD SERVICE	38.0978000	-85.6780000	2015-03-26 00:00:00	97	A	CULVERS	
82306	1051608	PANERA BREAD	 	400 W. MARKET STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2552000	-85.7568000	2014-10-07 00:00:00	98	A	PANERABREAD	
82306	1089385	PANERA BREAD	 	400 W. MARKET STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2552000	-85.7568000	2015-03-18 00:00:00	98		PANERABREAD	
82358	1069918	DESALES CONCESSION BASKETBALL CONCESSION	 	425 KENWOOD DRIVE		LOUISVILLE	KY	40214	FOOD SERVICE	38.1614000	-85.7730000	2014-12-16 00:00:00	100	A	DESALESCONCESSIONBASKETBALLCONCESSION	
82358	1081784	DESALES CONCESSION BASKETBALL CONCESSION	 	425 KENWOOD DRIVE		LOUISVILLE	KY	40214	FOOD SERVICE	38.1614000	-85.7730000	2015-02-10 00:00:00	96	A	DESALESCONCESSIONBASKETBALLCONCESSION	
82359	1012850	FISH-N-MORE	 	2200 W. MARKET STREET		LOUISVILLE	KY	40212	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2585000	-85.7866000	2014-05-29 00:00:00	94	A	FISHNMORE	
82359	1012851	FISH-N-MORE	 	2200 W. MARKET STREET		LOUISVILLE	KY	40212	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2585000	-85.7866000	2014-05-29 00:00:00	96		FISHNMORE	
82359	1059270	FISH-N-MORE	 	2200 W. MARKET STREET		LOUISVILLE	KY	40212	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2585000	-85.7866000	2014-11-05 00:00:00	95	A	FISHNMORE	
82359	1059271	FISH-N-MORE	 	2200 W. MARKET STREET		LOUISVILLE	KY	40212	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2585000	-85.7866000	2014-11-05 00:00:00	95		FISHNMORE	
82359	1095541	FISH-N-MORE	 	2200 W. MARKET STREET		LOUISVILLE	KY	40212	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2585000	-85.7866000	2015-04-23 00:00:00	86	C	FISHNMORE	
82359	1095542	FISH-N-MORE	 	2200 W. MARKET STREET		LOUISVILLE	KY	40212	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2585000	-85.7866000	2015-04-23 00:00:00	92		FISHNMORE	
82359	1097406	FISH-N-MORE	 	2200 W. MARKET STREET		LOUISVILLE	KY	40212	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2585000	-85.7866000	2015-04-30 00:00:00	94	A	FISHNMORE	
82359	1097407	FISH-N-MORE	 	2200 W. MARKET STREET		LOUISVILLE	KY	40212	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2585000	-85.7866000	2015-04-30 00:00:00	94		FISHNMORE	
82361	1055242	JOHN L.  RAMSEY MIDDLE SCHOOL	 	6409 GELHAUS LANE		LOUISVILLE	KY	40299	SCHOOL CAFETERIA OR FOOD SERVICE	38.1519000	-85.5469000	2014-10-22 00:00:00	99	A	JOHNLRAMSEYMIDDLESCHOOL	
82361	1078726	JOHN L.  RAMSEY MIDDLE SCHOOL	 	6409 GELHAUS LANE		LOUISVILLE	KY	40299	SCHOOL CAFETERIA OR FOOD SERVICE	38.1519000	-85.5469000	2015-02-02 00:00:00	100	A	JOHNLRAMSEYMIDDLESCHOOL	
82396	1025785	KAREM'S DELI & CATERING	 	3600 CHAMBERLAIN LANE, STE 338		LOUISVILLE	KY	40241	CATERERS	38.3030000	-85.5527000	2014-07-09 00:00:00	100	A	KAREMSDELICATERING	
82396	1075453	KAREM'S DELI & CATERING	 	3600 CHAMBERLAIN LANE, STE 338		LOUISVILLE	KY	40241	CATERERS	38.3030000	-85.5527000	2015-01-15 00:00:00	98	A	KAREMSDELICATERING	
82399	1046823	MOBY DICK SEAFOOD RESTAURANT	 	3741 PAMELA RAE DRIVE		LOUISVILLE	KY	40241	FOOD SERVICE	38.3004000	-85.5413000	2014-09-22 00:00:00	98	A	MOBYDICKSEAFOODRESTAURANT	
82399	1088878	MOBY DICK SEAFOOD RESTAURANT	 	3741 PAMELA RAE DRIVE		LOUISVILLE	KY	40241	FOOD SERVICE	38.3004000	-85.5413000	2015-03-25 00:00:00	98	A	MOBYDICKSEAFOODRESTAURANT	
82400	1045251	JAZZMANS CAFE/FRESHENS	 	2100 S. FLOYD STREET		LOUISVILLE	KY	40208	FOOD SERVICE	38.2172000	-85.7546000	2014-09-10 00:00:00	99	A	JAZZMANSCAFEFRESHENS	
82400	1087024	JAZZMANS CAFE/FRESHENS	 	2100 S. FLOYD STREET		LOUISVILLE	KY	40208	FOOD SERVICE	38.2172000	-85.7546000	2015-03-12 00:00:00	100	A	JAZZMANSCAFEFRESHENS	
82401	1056419	CAFE LOU-LOU HIGHLANDS	 	2216 DUNDEE ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2237000	-85.6934000	2014-10-24 00:00:00	94	A	CAFELOULOUHIGHLANDS	
82401	1093307	CAFE LOU-LOU HIGHLANDS	 	2216 DUNDEE ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2237000	-85.6934000	2015-04-14 00:00:00	67	C	CAFELOULOUHIGHLANDS	
82401	1095334	CAFE LOU-LOU HIGHLANDS	 	2216 DUNDEE ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2237000	-85.6934000	2015-04-22 00:00:00	99	A	CAFELOULOUHIGHLANDS	
82402	1028223	RAMIRO'S CANTINA	 	2350 FRANKFORT AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE	38.2536000	-85.7012000	2014-07-17 00:00:00	96	A	RAMIROSCANTINA	
82402	1078703	RAMIRO'S CANTINA	 	2350 FRANKFORT AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE	38.2536000	-85.7012000	2015-02-02 00:00:00	97	A	RAMIROSCANTINA	
82405	1089092	LANDMARK BAPTIST CHURCH CONCESSION	 	6502 JOHNSONTOWN ROAD		LOUISVILLE	KY	40272	MOBILE RESTRICTED CONCESSION	38.1165000	-85.8850000	2015-03-26 00:00:00	96	A	LANDMARKBAPTISTCHURCHCONCESSION	
82447	1051605	MOSAIC CHILD DEVELOPMENT CENTER	 	8008 ST ANDREWS CHURCH ROAD		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1473000	-85.8289000	2014-10-07 00:00:00	96	A	MOSAICCHILDDEVELOPMENTCENTER	
82447	1090750	MOSAIC CHILD DEVELOPMENT CENTER	 	8008 ST ANDREWS CHURCH ROAD		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1473000	-85.8289000	2015-04-02 00:00:00	98	A	MOSAICCHILDDEVELOPMENTCENTER	
82484	1047504	STRIKE ZONE	 	911 PHILLIPS LANE		LOUISVILLE	KY	40209	FOOD SERVICE	38.1924000	-85.7414000	2014-09-24 00:00:00	95	A	STRIKEZONE	
82484	1073338	STRIKE ZONE	 	911 PHILLIPS LANE		LOUISVILLE	KY	40209	FOOD SERVICE	38.1924000	-85.7414000	2015-01-06 00:00:00	95	A	STRIKEZONE	
82493	1027297	DISMAS CHARITIES OF LOUISVILLE	 	124 W. OAK STREET		LOUISVILLE	KY	40203	FOOD SERVICE	38.2346000	-85.7557000	2014-07-11 00:00:00	100	A	DISMASCHARITIESOFLOUISVILLE	
82493	1082000	DISMAS CHARITIES OF LOUISVILLE	 	124 W. OAK STREET		LOUISVILLE	KY	40203	FOOD SERVICE	38.2346000	-85.7557000	2015-02-23 00:00:00	92	A	DISMASCHARITIESOFLOUISVILLE	
82496	1012861	CHRISTI'S CAFE	 	12810 DIXIE HIGHWAY		LOUISVILLE	KY	40272	FOOD SERVICE	38.0700000	-85.8849000	2014-05-29 00:00:00	98	A	CHRISTISCAFE	
82496	1069262	CHRISTI'S CAFE	 	12810 DIXIE HIGHWAY		LOUISVILLE	KY	40272	FOOD SERVICE	38.0700000	-85.8849000	2014-12-15 00:00:00	98	A	CHRISTISCAFE	
82535	1027786	EINSTEIN'S BAGELS	 	320 W. JEFFERSON STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2537000	-85.7557000	2014-07-16 00:00:00	96	A	EINSTEINSBAGELS	
82535	1074373	EINSTEIN'S BAGELS	 	320 W. JEFFERSON STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2537000	-85.7557000	2015-01-12 00:00:00	95	A	EINSTEINSBAGELS	
82537	1020754	FRANCO'S RESTAURANT	 	3300 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.2033000	-85.8006000	2014-06-23 00:00:00	95	A	FRANCOSRESTAURANT	
82537	1061546	FRANCO'S RESTAURANT	 	3300 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.2033000	-85.8006000	2014-11-13 00:00:00	94	A	FRANCOSRESTAURANT	
82538	1048826	TRINITY HIGH SCHOOL / HARRY JANSING STADIUM	 	4011 SHELBYVILLE ROAD		LOUISVILLE	KY	40207	FOOD SERVICE	38.2526000	-85.6523000	2014-09-29 00:00:00	100	A	TRINITYHIGHSCHOOLHARRYJANSINGSTADIUM	
82538	1087858	TRINITY HIGH SCHOOL / HARRY JANSING STADIUM	 	4011 SHELBYVILLE ROAD		LOUISVILLE	KY	40207	FOOD SERVICE	38.2526000	-85.6523000	2015-03-18 00:00:00	100	A	TRINITYHIGHSCHOOLHARRYJANSINGSTADIUM	
82543	1050722	MCDONALD'S	 	4306 BARDSTOWN ROAD		LOUISVILLE	KY	40218	FOOD SERVICE	38.1860000	-85.6357000	2014-10-06 00:00:00	99	A	MCDONALDS	
82543	1087132	MCDONALD'S	 	4306 BARDSTOWN ROAD		LOUISVILLE	KY	40218	FOOD SERVICE	38.1860000	-85.6357000	2015-03-16 00:00:00	97	A	MCDONALDS	
82544	1014493	40 ACRES & A MULE	 	1800 DIXIE HIGHWAY		LOUISVILLE	KY	40210	FOOD SERVICE	38.2246000	-85.7919000	2014-06-04 00:00:00	100	A	ACRESAMULE	
82544	1058192	40 ACRES & A MULE	 	1800 DIXIE HIGHWAY		LOUISVILLE	KY	40210	FOOD SERVICE	38.2246000	-85.7919000	2014-10-30 00:00:00	77	C	ACRESAMULE	
82544	1059520	40 ACRES & A MULE	 	1800 DIXIE HIGHWAY		LOUISVILLE	KY	40210	FOOD SERVICE	38.2246000	-85.7919000	2014-11-06 00:00:00	98	A	ACRESAMULE	
82553	1020854	BABY CAKES	 	706 WINDING OAKS TRAIL		LOUISVILLE	KY	40223	FOOD SERVICE	38.2520000	-85.5366000	2014-06-23 00:00:00	100	A	BABYCAKES	
82597	1040431	PATIO CAFE	 	530 S. JACKSON STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2490000	-85.7449000	2014-09-02 00:00:00	96	A	PATIOCAFE	
82597	1087869	PATIO CAFE	 	530 S. JACKSON STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2490000	-85.7449000	2015-03-20 00:00:00	94	A	PATIOCAFE	
82600	1049442	LA ROSITA SUPERMARKET	 	5059 PRESTON HIGHWAY		LOUISVILLE	KY	40213	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1770000	-85.7152000	2014-09-30 00:00:00	94	A	LAROSITASUPERMARKET	
82600	1049443	LA ROSITA SUPERMARKET	 	5059 PRESTON HIGHWAY		LOUISVILLE	KY	40213	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1770000	-85.7152000	2014-09-30 00:00:00	91		LAROSITASUPERMARKET	
82600	1052401	LA ROSITA SUPERMARKET	 	5059 PRESTON HIGHWAY		LOUISVILLE	KY	40213	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1770000	-85.7152000	2014-10-10 00:00:00	94	A	LAROSITASUPERMARKET	
82600	1052402	LA ROSITA SUPERMARKET	 	5059 PRESTON HIGHWAY		LOUISVILLE	KY	40213	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1770000	-85.7152000	2014-10-10 00:00:00	98		LAROSITASUPERMARKET	
82600	1074377	LA ROSITA SUPERMARKET	 	5059 PRESTON HIGHWAY		LOUISVILLE	KY	40213	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1770000	-85.7152000	2015-01-12 00:00:00	75	C	LAROSITASUPERMARKET	
82600	1074378	LA ROSITA SUPERMARKET	 	5059 PRESTON HIGHWAY		LOUISVILLE	KY	40213	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1770000	-85.7152000	2015-01-12 00:00:00	77		LAROSITASUPERMARKET	
82600	1076625	LA ROSITA SUPERMARKET	 	5059 PRESTON HIGHWAY		LOUISVILLE	KY	40213	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1770000	-85.7152000	2015-01-22 00:00:00	90	A	LAROSITASUPERMARKET	
82600	1076626	LA ROSITA SUPERMARKET	 	5059 PRESTON HIGHWAY		LOUISVILLE	KY	40213	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1770000	-85.7152000	2015-01-22 00:00:00	87		LAROSITASUPERMARKET	
82602	1031183	DIXIE CHICKEN	 	1785 WEST OAK STREET		LOUISVILLE	KY	40203	FOOD SERVICE	38.2374000	-85.7863000	2014-07-28 00:00:00	90	A	DIXIECHICKEN	
82602	1086420	DIXIE CHICKEN	 	1785 WEST OAK STREET		LOUISVILLE	KY	40203	FOOD SERVICE	38.2374000	-85.7863000	2015-03-09 00:00:00	94	A	DIXIECHICKEN	
82608	1021297	MIKATO JAPANESE STEAKHOUSE	 	3938 DUPONT CIRCLE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2322550	-85.6325429	2014-06-19 00:00:00	94	A	MIKATOJAPANESESTEAKHOUSE	
82608	1037351	MIKATO JAPANESE STEAKHOUSE	 	3938 DUPONT CIRCLE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2322550	-85.6325429	2014-08-15 00:00:00	100	B	MIKATOJAPANESESTEAKHOUSE	
82608	1039843	MIKATO JAPANESE STEAKHOUSE	 	3938 DUPONT CIRCLE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2322550	-85.6325429	2014-08-08 00:00:00	91	C	MIKATOJAPANESESTEAKHOUSE	
82609	1036863	FRESH ANOINTING CHILD DEV CTR	 	1563 CLARA AVENUE		LOUISVILLE	KY	40215	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2000000	-85.7887000	2014-08-15 00:00:00	100	A	FRESHANOINTINGCHILDDEVCTR	
82609	1077869	FRESH ANOINTING CHILD DEV CTR	 	1563 CLARA AVENUE		LOUISVILLE	KY	40215	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2000000	-85.7887000	2015-01-26 00:00:00	100	A	FRESHANOINTINGCHILDDEVCTR	
82610	1027366	KROGER #780	 	10645 DIXIE HIGHWAY		LOUISVILLE	KY	40272	RETAIL-FOOD  10,001 SQ FT OR OVER	38.1002000	-85.8712000	2014-07-14 00:00:00	94	A	KROGER	
82610	1027367	KROGER #780	 	10645 DIXIE HIGHWAY		LOUISVILLE	KY	40272	RETAIL-FOOD  10,001 SQ FT OR OVER	38.1002000	-85.8712000	2014-07-14 00:00:00	92		KROGER	
82610	1074403	KROGER #780	 	10645 DIXIE HIGHWAY		LOUISVILLE	KY	40272	RETAIL-FOOD  10,001 SQ FT OR OVER	38.1002000	-85.8712000	2015-01-12 00:00:00	94	A	KROGER	
82610	1074404	KROGER #780	 	10645 DIXIE HIGHWAY		LOUISVILLE	KY	40272	RETAIL-FOOD  10,001 SQ FT OR OVER	38.1002000	-85.8712000	2015-01-12 00:00:00	97		KROGER	
82615	1026058	TACO BELL/KFC EXPRESS	 	411 S. 4TH STREET, SUITE 280		LOUISVILLE	KY	40203	FOOD SERVICE	38.2512000	-85.7574000	2014-07-08 00:00:00	97	A	TACOBELLKFCEXPRESS	
82615	1074027	TACO BELL/KFC EXPRESS	 	411 S. 4TH STREET, SUITE 280		LOUISVILLE	KY	40203	FOOD SERVICE	38.2512000	-85.7574000	2015-01-09 00:00:00	95	A	TACOBELLKFCEXPRESS	
82617	1071554	STOP N GO	 	700 WEST OAK STREET		LOUISVILLE	KY	40203	SUPERMARKET WITH PROCESSING	38.2355000	-85.7654000	2014-12-29 00:00:00	96		STOPNGO	
82618	1039764	AFC SUSHI @ KROGER #790	 	10645 DIXIE HIGHWAY		LOUISVILLE	KY	40272	FOOD SERVICE	38.1002000	-85.8712000	2014-08-28 00:00:00	96	A	AFCSUSHIKROGER	
82618	1039767	AFC SUSHI @ KROGER #790	 	10645 DIXIE HIGHWAY		LOUISVILLE	KY	40272	FOOD SERVICE	38.1002000	-85.8712000	2014-08-28 00:00:00	96	A	AFCSUSHIKROGER	
82618	1089914	AFC SUSHI @ KROGER #790	 	10645 DIXIE HIGHWAY		LOUISVILLE	KY	40272	FOOD SERVICE	38.1002000	-85.8712000	2015-03-31 00:00:00	98	A	AFCSUSHIKROGER	
82652	1015535	MANSLICK ROLLERDOME	 	721 GAGEL AVENUE		LOUISVILLE	KY	40216	FOOD SERVICE	38.1708000	-85.7988000	2014-06-06 00:00:00	99	A	MANSLICKROLLERDOME	
82652	1075225	MANSLICK ROLLERDOME	 	721 GAGEL AVENUE		LOUISVILLE	KY	40216	FOOD SERVICE	38.1708000	-85.7988000	2015-01-14 00:00:00	87	C	MANSLICKROLLERDOME	
82652	1076378	MANSLICK ROLLERDOME	 	721 GAGEL AVENUE		LOUISVILLE	KY	40216	FOOD SERVICE	38.1708000	-85.7988000	2015-01-21 00:00:00	98	B	MANSLICKROLLERDOME	
82708	1023075	JOHNNY V'S	 	10509 WATTERSON TRL		LOUISVILLE	KY	40299	FOOD SERVICE	38.1945000	-85.5650000	2014-06-30 00:00:00	93	A	JOHNNYVS	
82708	1069933	JOHNNY V'S	 	10509 WATTERSON TRL		LOUISVILLE	KY	40299	FOOD SERVICE	38.1945000	-85.5650000	2014-12-17 00:00:00	93	A	JOHNNYVS	
82712	1029903	CHICK-FIL-A	 	5001 SHELBYVILLE RD		LOUISVILLE	KY	40207	FOOD SERVICE	38.2504000	-85.6237000	2014-07-23 00:00:00	93	A	CHICKFILA	
82712	1076618	CHICK-FIL-A	 	5001 SHELBYVILLE RD		LOUISVILLE	KY	40207	FOOD SERVICE	38.2504000	-85.6237000	2015-01-22 00:00:00	95	A	CHICKFILA	
82715	1044292	KREATIVE KIDS LEARNING CENTER	 	2600 W BROADWAY, STE 206		LOUISVILLE	KY	40211	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2475000	-85.7708000	2014-09-12 00:00:00	97	A	KREATIVEKIDSLEARNINGCENTER	
82715	1079943	KREATIVE KIDS LEARNING CENTER	 	2600 W BROADWAY, STE 206		LOUISVILLE	KY	40211	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2475000	-85.7708000	2015-02-06 00:00:00	96	A	KREATIVEKIDSLEARNINGCENTER	
82716	1027349	CHINA COAST	 	4954 MANSLICK RD		LOUISVILLE	KY	40216	FOOD SERVICE	38.1718000	-85.7978000	2014-07-11 00:00:00	96	A	CHINACOAST	
82716	1069249	CHINA COAST	 	4954 MANSLICK RD		LOUISVILLE	KY	40216	FOOD SERVICE	38.1718000	-85.7978000	2014-12-15 00:00:00	97	A	CHINACOAST	
82717	1039974	J. GUMBO'S	 	8603 CITADEL WAY, STE 101		LOUISVILLE	KY	40220	FOOD SERVICE	38.2123000	-85.5971000	2014-08-29 00:00:00	97	A	JGUMBOS	
82717	1076669	J. GUMBO'S	 	8603 CITADEL WAY, STE 101		LOUISVILLE	KY	40220	FOOD SERVICE	38.2123000	-85.5971000	2015-01-22 00:00:00	98	A	JGUMBOS	
82725	1077867	DERBY SMOKESHOP & GROCERY	 	1001 W. BROADWAY		LOUISVILLE	KY	40203	PRE-PACKAGED RETAIL	38.2472000	-85.7683000	2015-01-26 00:00:00	99		DERBYSMOKESHOPGROCERY	
82741	1066709	ROMANO'S MACARONI GRILL	 	401 S HURSTBOURNE PKWY		LOUISVILLE	KY	40222	FOOD SERVICE	38.2412000	-85.5768000	2014-12-05 00:00:00	93	A	ROMANOSMACARONIGRILL	
82842	1032455	ROOTIES SPORTS BAR & GRILLE	 	12205 WESTPORT ROAD		LOUISVILLE	KY	40245	FOOD SERVICE	38.3049000	-85.5413000	2014-07-31 00:00:00	95	A	ROOTIESSPORTSBARGRILLE	
